"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.01,1533
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.025,1573
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.05,1639
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.1,1772
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.15,1904
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.2,2037
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.25,2169
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.3,2302
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.35,2403
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.4,2441
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.45,2479
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.5,2517
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.55,2556
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.6,2594
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.65,2632
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.7,2673
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.75,2715
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.8,2758
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.85,2800
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.9,2843
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.95,2885
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.975,2906
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.99,2919
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.01,1247
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.025,1474
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.05,1713
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.1,1967
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.15,2108
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.2,2219
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.25,2313
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.3,2404
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.35,2497
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.4,2592
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.45,2690
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.5,2778
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.55,2857
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.6,2932
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.65,3000
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.7,3067
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.75,3129
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.8,3191
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.85,3258
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.9,3340
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.95,3449
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.975,3527
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.99,3599
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.01,1280
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.025,1557
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.05,1788
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.1,2071
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.15,2272
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.2,2421
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.25,2545
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.3,2652
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.35,2749
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.4,2839
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.45,2931
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.5,3019
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.55,3110
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.6,3203
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.65,3298
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.7,3393
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.75,3487
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.8,3581
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.85,3684
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.9,3797
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.95,3943
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.975,4060
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.99,4181
"2022-01-10","4 wk ahead inc flu hosp","2022-02-05","US","quantile",0.01,1290
"2022-01-10","4 wk ahead inc flu hosp","2022-02-05","US","quantile",0.025,1612
"2022-01-10","4 wk ahead inc flu hosp","2022-02-05","US","quantile",0.05,1904
