"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.01,962
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.025,985
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.05,1023
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.1,1100
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.15,1177
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.2,1254
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.25,1330
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.3,1407
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.35,1497
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.4,1613
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.45,1729
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.5,1845
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.55,1961
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.6,2077
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.65,2193
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.7,2260
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.75,2302
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.8,2345
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.85,2388
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.9,2430
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.95,2473
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.975,2494
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.99,2507
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.01,385
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.025,514
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.05,655
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.1,871
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.15,1067
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.2,1248
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.25,1402
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.3,1538
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.35,1637
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.4,1722
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.45,1800
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.5,1880
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.55,1966
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.6,2057
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.65,2163
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.7,2288
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.75,2429
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.8,2581
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.85,2752
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.9,2903
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.95,3033
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.975,3111
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.99,3181
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.01,0
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.025,227
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.05,484
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.1,824
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.15,1044
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.2,1208
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.25,1346
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.3,1478
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.35,1609
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.4,1738
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.45,1866
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.5,1993
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.55,2118
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.6,2237
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.65,2351
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.7,2463
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.75,2582
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.8,2719
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.85,2897
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.9,3133
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.95,3437
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.975,3625
"2022-01-17","3 wk ahead inc flu hosp","2022-02-05","US","quantile",0.99,3761
"2022-01-17","4 wk ahead inc flu hosp","2022-02-12","US","quantile",0.01,0
"2022-01-17","4 wk ahead inc flu hosp","2022-02-12","US","quantile",0.025,55
"2022-01-17","4 wk ahead inc flu hosp","2022-02-12","US","quantile",0.05,372
