"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.01,756
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.025,766
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.05,782
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.1,814
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.15,847
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.2,879
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.25,911
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.3,944
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.35,976
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.4,1008
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.45,1041
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.5,1073
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.55,1105
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.6,1138
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.65,1170
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.7,1202
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.75,1235
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.8,1267
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.85,1299
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.9,1332
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.95,1364
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.975,1380
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.99,1390
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.01,322
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.025,375
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.05,437
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.1,523
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.15,588
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.2,643
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.25,690
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.3,733
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.35,773
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.4,811
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.45,846
