"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.01,2588
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.025,2614
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.05,2659
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.1,2749
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.15,2830
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.2,2843
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.25,2856
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.3,2867
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.35,2872
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.4,2876
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.45,2977
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.5,3215
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.55,3461
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.6,3572
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.65,3577
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.7,3582
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.75,3594
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.8,3609
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.85,3624
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.9,3716
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.95,3823
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.975,3877
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.99,3909
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.01,2225
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.025,2285
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.05,2346
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.1,2474
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.15,2526
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.2,2576
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.25,2826
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.3,2972
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.35,3068
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.4,3160
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.45,3197
