"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.01,2495
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.025,2519
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.05,2558
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.1,2637
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.15,2708
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.2,2725
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.25,2742
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.3,2760
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.35,2779
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.4,2798
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.45,2813
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.5,2823
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.55,2832
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.6,2847
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.65,2866
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.7,2886
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.75,2904
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.8,2922
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.85,2940
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.9,3015
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.95,3100
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.975,3144
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.99,3170
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.01,2367
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.025,2436
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.05,2493
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.1,2565
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.15,2620
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.2,2662
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.25,2698
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.3,2727
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.35,2753
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.4,2778
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.45,2801
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.5,2823
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.55,2843
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.6,2868
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.65,2893
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.7,2919
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.75,2949
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.8,2987
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.85,3032
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.9,3089
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.95,3169
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.975,3232
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.99,3314
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.01,2271
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.025,2355
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.05,2429
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.1,2517
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.15,2575
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.2,2622
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.25,2663
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.3,2700
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.35,2734
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.4,2764
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.45,2794
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.5,2823
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.55,2852
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.6,2883
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.65,2914
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.7,2949
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.75,2988
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.8,3031
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.85,3083
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.9,3149
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.95,3242
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.975,3331
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.99,3432
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.01,2191
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.025,2285
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.05,2371
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.1,2470
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.15,2536
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.2,2590
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.25,2637
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.3,2678
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.35,2716
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.4,2752
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.45,2788
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.5,2823
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.55,2858
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.6,2893
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.65,2931
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.7,2971
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.75,3016
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.8,3065
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.85,3124
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.9,3197
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.95,3311
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.975,3412
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.99,3530
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","point",NA,2823
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","point",NA,2823
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","point",NA,2823
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","point",NA,2823
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.01,10
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.025,10
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.05,10
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.1,11
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.15,11
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.2,13
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.25,15
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.3,16
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.35,16
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.4,17
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.45,18
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.5,20
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.55,22
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.6,23
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.65,23
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.7,23
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.75,25
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.8,27
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.85,30
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.9,31
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.95,31
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.975,31
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","quantile",0.99,31
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.01,4
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.025,5
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.05,7
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.1,8
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.15,10
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.2,12
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.25,13
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.3,14
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.35,16
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.4,17
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.45,19
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.5,20
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.55,20
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.6,22
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.65,24
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.7,26
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.75,27
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.8,29
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.85,32
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.9,35
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.95,39
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.975,44
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","quantile",0.99,45
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.01,2
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.025,3
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.05,5
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.1,7
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.15,9
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.2,11
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.25,12
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.3,14
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.35,15
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.4,16
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.45,18
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.5,20
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.55,21
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.6,23
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.65,24
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.7,27
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.75,29
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.8,31
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.85,34
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.9,38
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.95,44
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.975,50
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","quantile",0.99,55
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.01,1
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.025,2
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.05,3
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.1,6
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.15,8
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.2,9
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.25,11
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.3,13
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.35,14
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.4,16
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.45,18
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.5,20
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.55,21
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.6,23
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.65,26
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.7,27
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.75,30
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.8,33
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.85,36
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.9,42
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.95,48
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.975,55
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","quantile",0.99,63
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","01","point",NA,20
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","01","point",NA,20
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","01","point",NA,20
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","01","point",NA,20
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.01,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.025,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.05,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.1,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.15,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.2,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.25,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.3,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.35,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.4,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.45,0
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.5,1
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.55,1
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.6,1
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.65,2
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.7,3
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.75,4
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.8,6
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.85,7
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.9,8
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.95,9
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.975,10
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","02","quantile",0.99,10
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.01,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.025,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.05,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.1,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.15,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.2,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.25,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.3,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.35,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.4,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.45,0
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.5,1
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.55,1
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.6,2
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.65,3
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.7,4
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.75,5
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.8,7
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.85,9
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.9,12
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.95,18
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.975,22
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","02","quantile",0.99,25
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","02","quantile",0.01,0
