"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.01,2034
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.025,2038
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.05,2043
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.1,2054
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.15,2074
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.2,2147
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.25,2221
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.3,2282
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.35,2305
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.4,2329
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.45,2355
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.5,2383
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.55,2410
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.6,2436
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.65,2461
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.7,2486
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.75,2550
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.8,2631
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.85,2713
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.9,2735
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.95,2748
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.975,2754
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.99,2758
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.01,1738
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.025,1775
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.05,1879
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.1,1988
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.15,2049
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.2,2101
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.25,2147
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.3,2207
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.35,2260
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.4,2310
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.45,2354
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.5,2383
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.55,2410
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.6,2456
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.65,2508
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.7,2567
