"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.01,2309
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.025,2457
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.05,2590
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.1,2744
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.15,2851
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.2,2939
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.25,3015
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.3,3085
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.35,3152
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.4,3215
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.45,3278
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.5,3342
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.55,3408
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.6,3478
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.65,3550
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.7,3630
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.75,3719
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.8,3819
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.85,3944
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.9,4108
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.95,4361
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.975,4598
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","quantile",0.99,4883
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.01,1744
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.025,1961
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.05,2147
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.1,2374
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.15,2537
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.2,2673
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.25,2795
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.3,2905
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.35,3009
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.4,3109
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.45,3208
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.5,3310
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.55,3415
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.6,3523
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.65,3635
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.7,3758
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.75,3895
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.8,4055
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.85,4253
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.9,4504
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.95,4899
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.975,5268
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","quantile",0.99,5719
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.01,1368
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.025,1618
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.05,1849
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.1,2121
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.15,2318
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.2,2482
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.25,2627
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.3,2761
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.35,2893
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.4,3022
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.45,3151
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.5,3273
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.55,3403
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.6,3540
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.65,3687
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.7,3847
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.75,4025
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.8,4230
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.85,4470
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.9,4792
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.95,5304
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.975,5784
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","quantile",0.99,6348
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.01,1104
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.025,1368
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.05,1605
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.1,1914
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.15,2135
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.2,2320
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.25,2487
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.3,2643
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.35,2793
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.4,2943
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.45,3092
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.5,3238
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.55,3394
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.6,3554
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.65,3729
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.7,3917
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.75,4121
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.8,4362
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.85,4655
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.9,5038
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.95,5642
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.975,6210
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","quantile",0.99,6889
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","US","point",NA,3342
"2022-05-02","2 wk ahead inc flu hosp","2022-05-14","US","point",NA,3310
"2022-05-02","3 wk ahead inc flu hosp","2022-05-21","US","point",NA,3273
"2022-05-02","4 wk ahead inc flu hosp","2022-05-28","US","point",NA,3238
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.01,0
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.025,0
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.05,0
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.1,0
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.15,1
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.2,1
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.25,2
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.3,3
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.35,5
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.4,7
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.45,9
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.5,12
"2022-05-02","1 wk ahead inc flu hosp","2022-05-07","01","quantile",0.55,15
