"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.01,1580
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.025,1737
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.05,1876
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.1,2062
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.15,2193
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.2,2304
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.25,2404
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.3,2495
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.35,2583
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.4,2667
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.45,2749
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.5,2835
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.55,2922
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.6,3011
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.65,3103
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.7,3206
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.75,3318
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.8,3447
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.85,3599
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.9,3798
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.95,4099
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.975,4366
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.99,4690
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.01,958
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.025,1171
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.05,1376
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.1,1635
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.15,1836
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.2,1999
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.25,2147
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.3,2281
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.35,2412
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.4,2541
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.45,2669
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.5,2795
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.55,2929
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.6,3070
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.65,3216
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.7,3374
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.75,3550
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.8,3754
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.85,4003
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.9,4319
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.95,4823
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.975,5272
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.99,5828
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.01,600
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.025,825
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.05,1053
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.1,1359
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.15,1589
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.2,1782
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.25,1957
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.3,2119
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.35,2279
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.4,2439
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.45,2596
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.5,2758
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.55,2924
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.6,3098
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.65,3283
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.7,3486
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.75,3718
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.8,3974
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.85,4292
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.9,4707
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.95,5366
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.975,5969
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","quantile",0.99,6712
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.01,375
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.025,588
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.05,822
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.1,1140
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.15,1389
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.2,1605
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.25,1798
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.3,1989
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.35,2170
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.4,2347
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.45,2528
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.5,2713
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.55,2905
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.6,3108
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.65,3333
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.7,3572
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.75,3841
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.8,4161
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.85,4534
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.9,5047
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.95,5835
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.975,6578
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","quantile",0.99,7471
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","point",NA,2835
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","point",NA,2795
"2022-05-30","3 wk ahead inc flu hosp","2022-06-18","US","point",NA,2758
"2022-05-30","4 wk ahead inc flu hosp","2022-06-25","US","point",NA,2713
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.01,1
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.025,2
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.05,4
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.1,9
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.15,13
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.2,17
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.25,22
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.3,26
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.35,30
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.4,34
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.45,39
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.5,43
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.55,48
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.6,53
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.65,59
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.7,65
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.75,72
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.8,81
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.85,91
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.9,105
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.95,127
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.975,149
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","01","quantile",0.99,172
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.01,0
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.025,0
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.05,1
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.1,5
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.15,11
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.2,18
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.25,25
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.3,32
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.35,39
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.4,47
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.45,55
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.5,63
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.55,72
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.6,81
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.65,92
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.7,104
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.75,117
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","01","quantile",0.8,133
