"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.01,1013
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.025,1220
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.05,1401
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.1,1616
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.15,1760
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.2,1877
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.25,1976
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.3,2069
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.35,2150
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.4,2229
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.45,2305
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.5,2379
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.55,2454
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.6,2532
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.65,2611
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.7,2694
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.75,2786
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.8,2884
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.85,2998
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.9,3142
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.95,3360
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.975,3544
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","quantile",0.99,3750
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.01,262
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.025,567
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.05,845
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.1,1188
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.15,1416
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.2,1597
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.25,1749
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.3,1889
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.35,2018
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.4,2143
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.45,2263
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.5,2381
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.55,2499
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.6,2619
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.65,2741
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.7,2871
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.75,3008
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.8,3162
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.85,3340
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.9,3567
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.95,3905
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.975,4195
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","quantile",0.99,4517
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.01,10
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.025,171
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.05,460
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.1,880
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.15,1162
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.2,1393
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.25,1589
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.3,1766
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.35,1931
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.4,2086
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.45,2236
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.5,2380
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.55,2529
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.6,2677
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.65,2831
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.7,2996
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.75,3171
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.8,3368
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.85,3596
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.9,3884
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.95,4308
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.975,4678
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","quantile",0.99,5105
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.01,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.025,17
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.05,199
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.1,634
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.15,959
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.2,1223
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.25,1455
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.3,1663
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.35,1857
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.4,2034
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.45,2213
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.5,2381
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.55,2553
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.6,2726
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.65,2908
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.7,3099
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.75,3310
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.8,3540
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.85,3807
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.9,4144
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.95,4639
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.975,5073
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","quantile",0.99,5576
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","US","point",NA,2379
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","US","point",NA,2381
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","US","point",NA,2380
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","US","point",NA,2381
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.01,0
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.025,0
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.05,2
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.1,5
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.15,8
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.2,11
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.25,14
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.3,17
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.35,20
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.4,23
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.45,26
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.5,28
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.55,31
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.6,34
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.65,37
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.7,40
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.75,44
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.8,47
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.85,52
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.9,57
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.95,65
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.975,72
"2022-06-13","1 wk ahead inc flu hosp","2022-06-18","01","quantile",0.99,80
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.01,0
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.025,0
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.05,0
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.1,0
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.15,2
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.2,4
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.25,7
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.3,11
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.35,16
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.4,20
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.45,24
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.5,28
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.55,33
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.6,37
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.65,42
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.7,47
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.75,52
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.8,58
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.85,65
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.9,73
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.95,86
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.975,97
"2022-06-13","2 wk ahead inc flu hosp","2022-06-25","01","quantile",0.99,110
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.01,0
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.025,0
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.05,0
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.1,0
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.15,0
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.2,1
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.25,4
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.3,8
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.35,12
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.4,18
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.45,23
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.5,29
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.55,34
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.6,40
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.65,45
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.7,52
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.75,58
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.8,66
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.85,74
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.9,85
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.95,101
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.975,115
"2022-06-13","3 wk ahead inc flu hosp","2022-07-02","01","quantile",0.99,131
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.01,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.025,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.05,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.1,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.15,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.2,0
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.25,2
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.3,6
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.35,10
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.4,16
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.45,22
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.5,28
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.55,35
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.6,41
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.65,48
"2022-06-13","4 wk ahead inc flu hosp","2022-07-09","01","quantile",0.7,55
