"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.01,878
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.025,999
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.05,1098
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.1,1215
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.15,1295
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.2,1358
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.25,1412
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.3,1460
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.35,1506
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.4,1549
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.45,1590
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.5,1631
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.55,1672
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.6,1714
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.65,1757
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.7,1803
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.75,1852
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.8,1907
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.85,1971
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.9,2051
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.95,2167
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.975,2270
"2022-02-21","1 wk ahead inc flu hosp","2022-02-26","US","quantile",0.99,2388
