"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.01,2742
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.025,2946
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.05,3115
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.1,3311
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.15,3446
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.2,3554
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.25,3649
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.3,3735
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.35,3815
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.4,3894
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.45,3972
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.5,4049
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.55,4128
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.6,4211
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.65,4297
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.7,4388
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.75,4490
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.8,4605
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.85,4743
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.9,4916
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.95,5178
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.975,5407
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","quantile",0.99,5678
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.01,2256
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.025,2564
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.05,2843
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.1,3163
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.15,3384
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.2,3561
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.25,3718
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.3,3855
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.35,3986
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.4,4112
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.45,4233
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.5,4355
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.55,4480
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.6,4607
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.65,4740
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.7,4878
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.75,5031
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.8,5207
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.85,5417
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.9,5675
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.95,6067
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.975,6409
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","quantile",0.99,6809
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.01,1959
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.025,2376
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.05,2736
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.1,3145
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.15,3424
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.2,3648
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.25,3842
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.3,4021
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.35,4187
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.4,4350
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.45,4510
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.5,4663
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.55,4822
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.6,4981
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.65,5149
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.7,5328
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.75,5521
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.8,5732
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.85,5984
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.9,6307
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.95,6785
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.975,7211
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","quantile",0.99,7722
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.01,1790
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.025,2286
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.05,2697
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.1,3181
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.15,3506
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.2,3773
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.25,4007
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.3,4219
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.35,4416
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.4,4602
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.45,4785
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.5,4968
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.55,5151
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.6,5337
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.65,5536
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.7,5737
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.75,5958
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.8,6212
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.85,6518
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.9,6893
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.95,7449
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.975,7945
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","quantile",0.99,8532
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","US","point",NA,4049
"2022-04-25","2 wk ahead inc flu hosp","2022-05-07","US","point",NA,4355
"2022-04-25","3 wk ahead inc flu hosp","2022-05-14","US","point",NA,4663
"2022-04-25","4 wk ahead inc flu hosp","2022-05-21","US","point",NA,4968
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.01,0
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.025,0
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.05,0
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.1,0
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.15,1
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.2,3
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.25,5
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.3,8
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.35,11
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.4,15
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.45,19
"2022-04-25","1 wk ahead inc flu hosp","2022-04-30","01","quantile",0.5,24
