"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.01,384
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.025,504
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.05,626
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.1,778
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.15,887
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.2,976
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.25,1055
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.3,1126
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.35,1193
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.4,1256
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.45,1318
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.5,1381
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.55,1445
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.6,1511
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.65,1579
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.7,1650
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.75,1731
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.8,1820
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.85,1925
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.9,2062
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.95,2265
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.975,2443
"2022-01-17","1 wk ahead inc flu hosp","2022-01-22","US","quantile",0.99,2655
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.01,0
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.025,5
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.05,54
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.1,180
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.15,312
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.2,442
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.25,562
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.3,674
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.35,780
"2022-01-17","2 wk ahead inc flu hosp","2022-01-29","US","quantile",0.4,880
