"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.01,916
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.025,994
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.05,1067
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.1,1157
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.15,1221
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.2,1271
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.25,1317
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.3,1359
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.35,1399
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.4,1436
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.45,1472
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.5,1509
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.55,1546
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.6,1584
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.65,1623
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.7,1664
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.75,1709
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.8,1760
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.85,1818
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.9,1894
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.95,2003
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.975,2096
"2022-02-14","1 wk ahead inc flu hosp","2022-02-19","US","quantile",0.99,2202
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.01,838
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.025,962
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.05,1079
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.1,1220
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.15,1323
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.2,1408
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.25,1482
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.3,1550
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.35,1614
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.4,1678
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.45,1737
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.5,1797
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.55,1859
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.6,1923
"2022-02-14","2 wk ahead inc flu hosp","2022-02-26","US","quantile",0.65,1989
