"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.01,2626
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.025,2654
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.05,2702
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.1,2797
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.15,2879
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.2,2884
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.25,2888
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.3,2897
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.35,2916
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.4,2935
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.45,3026
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.5,3214
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.55,3403
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.6,3494
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.65,3513
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.7,3532
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.75,3541
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.8,3545
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.85,3550
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.9,3632
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.95,3727
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.975,3775
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.99,3803
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.01,2267
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.025,2329
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.05,2400
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.1,2542
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.15,2588
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.2,2660
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.25,2868
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.3,2991
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.35,3078
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.4,3158
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.45,3194
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.5,3214
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.55,3234
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.6,3269
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.65,3349
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.7,3439
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.75,3560
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.8,3774
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.85,3843
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.9,3889
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.95,4030
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.975,4102
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.99,4161
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.01,1934
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.025,2039
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.05,2171
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.1,2355
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.15,2596
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.2,2708
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.25,2806
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.3,2878
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.35,2923
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.4,2996
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.45,3098
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.5,3214
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.55,3333
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.6,3439
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.65,3509
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.7,3554
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.75,3624
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.8,3722
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.85,3835
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.9,4077
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.95,4259
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.975,4392
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","quantile",0.99,4500
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.01,1646
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.025,1818
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.05,2023
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.1,2315
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.15,2463
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.2,2575
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.25,2684
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.3,2824
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.35,2952
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.4,3056
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.45,3147
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.5,3214
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.55,3284
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.6,3375
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.65,3478
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.7,3604
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.75,3742
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.8,3852
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.85,3966
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.9,4109
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.95,4401
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.975,4599
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","quantile",0.99,4771
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","point",NA,3214
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","point",NA,3214
"2022-03-28","3 wk ahead inc flu hosp","2022-04-16","US","point",NA,3214
"2022-03-28","4 wk ahead inc flu hosp","2022-04-23","US","point",NA,3214
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.01,3
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.025,5
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.05,7
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.1,12
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.15,17
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.2,17
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.25,18
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.3,19
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.35,21
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.4,22
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.45,23
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.5,23
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.55,23
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.6,25
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.65,26
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.7,28
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.75,29
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.8,30
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.85,30
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.9,35
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.95,40
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.975,42
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","01","quantile",0.99,44
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","01","quantile",0.01,0
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","01","quantile",0.025,0
