"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.01,2641
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.025,2656
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.05,2681
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.1,2730
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.15,2775
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.2,2795
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.25,2815
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.3,2834
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.35,2851
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.4,2868
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.45,2885
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.5,2901
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.55,2918
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.6,2935
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.65,2952
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.7,2969
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.75,2988
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.8,3008
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.85,3028
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.9,3073
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.95,3122
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.975,3147
"2022-05-30","1 wk ahead inc flu hosp","2022-06-04","US","quantile",0.99,3162
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.01,2502
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.025,2559
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.05,2610
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.1,2673
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.15,2716
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.2,2750
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.25,2780
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.3,2807
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.35,2832
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.4,2856
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.45,2880
"2022-05-30","2 wk ahead inc flu hosp","2022-06-11","US","quantile",0.5,2901
