"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.01,3330
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.025,3332
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.05,3334
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.1,3338
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.15,3343
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.2,3351
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.25,3360
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.3,3368
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.35,3374
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.4,3379
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.45,3422
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.5,3513
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.55,3605
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.6,3648
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.65,3653
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.7,3659
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.75,3667
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.8,3675
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.85,3684
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.9,3689
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.95,3693
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.975,3695
"2022-04-18","1 wk ahead inc flu hosp","2022-04-23","US","quantile",0.99,3697
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.01,3158
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.025,3166
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.05,3180
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.1,3198
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.15,3218
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.2,3256
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.25,3358
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.3,3457
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.35,3481
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.4,3495
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.45,3506
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.5,3513
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.55,3521
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.6,3532
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.65,3546
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.7,3571
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.75,3668
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.8,3772
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.85,3810
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.9,3829
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.95,3847
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.975,3861
"2022-04-18","2 wk ahead inc flu hosp","2022-04-30","US","quantile",0.99,3870
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.01,3002
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.025,3020
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.05,3045
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.1,3130
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.15,3275
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.2,3322
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.25,3340
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.3,3356
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.35,3372
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.4,3394
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.45,3442
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.5,3513
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.55,3586
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.6,3631
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.65,3652
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.7,3668
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.75,3684
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.8,3702
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.85,3746
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.9,3892
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.95,3979
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.975,4004
"2022-04-18","3 wk ahead inc flu hosp","2022-05-07","US","quantile",0.99,4022
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.01,2859
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.025,2897
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.05,2993
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.1,3155
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.15,3191
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.2,3220
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.25,3264
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.3,3340
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.35,3420
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.4,3469
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.45,3495
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.5,3513
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.55,3533
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.6,3559
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.65,3608
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.7,3688
"2022-04-18","4 wk ahead inc flu hosp","2022-05-14","US","quantile",0.75,3764
