"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.01,1612
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.025,1647
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.05,1708
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.1,1832
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.15,1960
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.2,2093
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.25,2230
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.3,2371
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.35,2481
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.4,2521
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.45,2561
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.5,2602
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.55,2643
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.6,2684
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.65,2726
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.7,2761
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.75,2793
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.8,2825
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.85,2858
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.9,2890
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.95,2923
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.975,2939
"2022-01-10","1 wk ahead inc flu hosp","2022-01-15","US","quantile",0.99,2949
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.01,1411
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.025,1603
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.05,1838
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.1,2077
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.15,2212
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.2,2314
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.25,2411
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.3,2508
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.35,2613
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.4,2721
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.45,2836
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.5,2944
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.55,3041
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.6,3131
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.65,3209
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.7,3279
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.75,3343
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.8,3409
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.85,3482
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.9,3565
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.95,3667
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.975,3737
"2022-01-10","2 wk ahead inc flu hosp","2022-01-22","US","quantile",0.99,3798
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.01,1486
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.025,1721
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.05,1927
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.1,2210
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.15,2424
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.2,2595
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.25,2730
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.3,2846
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.35,2952
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.4,3056
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.45,3159
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.5,3270
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.55,3388
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.6,3510
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.65,3634
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.7,3756
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.75,3876
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.8,3992
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.85,4110
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.9,4239
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.95,4407
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.975,4535
"2022-01-10","3 wk ahead inc flu hosp","2022-01-29","US","quantile",0.99,4651
