"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.01,2486
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.025,2496
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.05,2513
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.1,2546
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.15,2580
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.2,2614
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.25,2648
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.3,2682
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.35,2712
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.4,2731
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.45,2750
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.5,2770
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.55,2790
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.6,2809
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.65,2829
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.7,2841
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.75,2850
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.8,2858
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.85,2866
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.9,2875
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.95,2883
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.975,2888
"2022-06-06","1 wk ahead inc flu hosp","2022-06-11","US","quantile",0.99,2890
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.01,2248
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.025,2301
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.05,2358
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.1,2433
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.15,2482
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.2,2518
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.25,2545
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.3,2570
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.35,2594
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.4,2620
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.45,2647
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.5,2673
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.55,2699
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.6,2726
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.65,2751
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.7,2775
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.75,2798
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.8,2824
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.85,2853
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.9,2881
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.95,2908
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.975,2923
"2022-06-06","2 wk ahead inc flu hosp","2022-06-18","US","quantile",0.99,2938
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.01,2091
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.025,2168
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.05,2234
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.1,2308
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.15,2361
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.2,2406
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.25,2444
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.3,2479
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.35,2509
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.4,2539
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.45,2565
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.5,2592
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.55,2618
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.6,2646
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.65,2675
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.7,2705
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.75,2739
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.8,2773
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.85,2809
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.9,2850
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.95,2903
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.975,2938
"2022-06-06","3 wk ahead inc flu hosp","2022-06-25","US","quantile",0.99,2965
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.01,1957
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.025,2037
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.05,2110
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.1,2199
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.15,2259
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.2,2306
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.25,2348
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.3,2385
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.35,2420
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.4,2453
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.45,2485
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.5,2515
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.55,2546
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.6,2576
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.65,2607
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.7,2639
"2022-06-06","4 wk ahead inc flu hosp","2022-07-02","US","quantile",0.75,2673
