"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.01,2059
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.025,2243
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.05,2413
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.1,2624
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.15,2773
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.2,2895
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.25,3000
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.3,3100
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.35,3194
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.4,3284
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.45,3372
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.5,3458
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.55,3546
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.6,3639
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.65,3734
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.7,3837
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.75,3950
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.8,4074
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.85,4219
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.9,4407
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.95,4687
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.975,4939
"2022-04-11","1 wk ahead inc flu hosp","2022-04-16","US","quantile",0.99,5232
"2022-04-11","2 wk ahead inc flu hosp","2022-04-23","US","quantile",0.01,1419
"2022-04-11","2 wk ahead inc flu hosp","2022-04-23","US","quantile",0.025,1671
