"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.01,2167
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.025,2321
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.05,2459
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.1,2629
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.15,2748
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.2,2846
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.25,2932
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.3,3011
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.35,3084
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.4,3157
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.45,3228
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.5,3297
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.55,3365
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.6,3436
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.65,3510
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.7,3591
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.75,3677
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.8,3776
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.85,3891
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.9,4041
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.95,4257
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.975,4453
"2022-03-28","1 wk ahead inc flu hosp","2022-04-02","US","quantile",0.99,4681
"2022-03-28","2 wk ahead inc flu hosp","2022-04-09","US","quantile",0.01,1625
